stop_id,stop_name,stop_code,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,area_id
831652,Fostoria Way + Camino Ramon,831652,,37.78134,-121.97291,,,0,,,2,,831652
831650,Fostoria Way + Crow Canyon Pl,831650,,37.78102,-121.97319,,,0,,,2,,831650
83630,Fry Way + Clayton Rd,83630,,37.97253,-122.04081,,,0,,,2,,83630
83629,Fry Way + Clayton Rd,83629,,37.97228,-122.04085,,,0,,,2,,83629
83631,Galaxy Way + Meridian Park Blvd,83631,,37.97608,-122.05615,,,0,,,2,,83631
83632,Galaxy Way + Meridian Park Blvd,83632,,37.97608,-122.05584,,,0,,,2,,83632
831990,Galindo St + Sigma Hair Cuts,831990,,37.97047,-122.03231,,,0,,,2,,831990
83634,Gateway Blvd + Clayton Rd,83634,,37.97125,-122.04272,,,0,,,2,,83634
83635,Gateway Blvd + Willow Pass Rd,83635,,37.97179,-122.04349,,,0,,,2,,83635
832015,Geary Rd + Buena Vista Ave,832015,,37.92627,-122.07282,,,0,,,0,,832015
832017,Geary Rd + Hall Ln,832017,,37.92631,-122.06718,,,0,,,0,,832017
832123,Geary Rd + Lexington Pl,832123,,37.92639,-122.07086,,,0,,,0,,832123
832124,Geary Rd + Lexington Pl,832124,,37.92632,-122.07105,,,0,,,0,,832124
832018,Geary Rd + Pioneer Ave,832018,,37.92633,-122.06433,,,0,,,0,,832018
832013,Geary Rd + Pioneer Ave,832013,,37.92648,-122.06420,,,0,,,0,,832013
832070,Glacier Dr + Muir Rd,832070,,37.99060,-122.08699,,,0,,,2,,832070
831470,Golf Club Rd + College Dr,831470,,37.97152,-122.06477,,,0,,,0,,831470
831467,Golf Club Rd + College Dr,831467,,37.97162,-122.06548,,,0,,,2,,831467
83638,Grant St + Bonifacio St,83638,,37.97981,-122.03485,,,0,,,2,,83638
83636,Grant St + Concord Blvd,83636,,37.97611,-122.03209,,,0,,,2,,83636
83641,Grant St + Fairfield Ave,83641,,37.98748,-122.03958,,,0,,,2,,83641
83643,Grant St + Gill Dr,83643,,37.98426,-122.03755,,,0,,,2,,83643
83644,Grant St + High School Ave,83644,,37.98406,-122.03601,,,0,,,2,,83644
83639,Grant St + High School Ave,83639,,37.98401,-122.03529,,,0,,,2,,83639
83640,Grant St + Karren St,83640,,37.98569,-122.03851,,,0,,,2,,83640
83642,Grant St + Mildred St,83642,,37.98649,-122.03919,,,0,,,2,,83642
83637,Grant St + Pacheco St,83637,,37.97877,-122.03426,,,0,,,2,,83637
832223,Green St + Las Juntas St,832223,,38.01700,-122.13411,,,0,,,0,,832223
831111,Green Valley Rd + Compo Via,831111,,37.84223,-121.97881,,,0,,,2,,831111
831112,Green Valley Rd + Donna Ln,831112,,37.83901,-121.97852,,,0,,,2,,831112
831480,Gregory Ln + Brandon Rd,831480,,37.94797,-122.07833,,,0,,,2,,831480
831482,Gregory Ln + Brandon Rd,831482,,37.94786,-122.07721,,,0,,,2,,831482
831475,Gregory Ln + Cleaveland Rd,831475,,37.94801,-122.06466,,,0,,,2,,831475
831487,Gregory Ln + Cleaveland Rd,831487,,37.94786,-122.06380,,,0,,,2,,831487
831488,Gregory Ln + Contra Costa Blvd,831488,,37.94788,-122.06136,,,0,,,2,,831488
831474,Gregory Ln + Contra Costa Blvd,831474,,37.94807,-122.06122,,,0,,,2,,831474
831479,Gregory Ln + Helen Rd and Brandon Rd,831479,,37.94800,-122.07620,,,0,,,2,,831479
831484,Gregory Ln + Kahrs Ave,831484,,37.94790,-122.07282,,,0,,,2,,831484
831478,Gregory Ln + Kahrs Ave,831478,,37.94801,-122.07388,,,0,,,2,,831478
831476,Gregory Ln + Moiso Ln,831476,,37.94807,-122.06692,,,0,,,2,,831476
831486,Gregory Ln + Moiso Ln,831486,,37.94792,-122.06684,,,0,,,2,,831486
831481,Gregory Ln + Pleasant Hill Rd,831481,,37.94783,-122.08168,,,0,,,2,,831481
831485,Gregory Ln + Price Ln,831485,,37.94795,-122.07066,,,0,,,2,,831485
831483,Gregory Ln + Rolling Green  Cir,831483,,37.94786,-122.07509,,,0,,,2,,831483
831176,Happy Valley Rd + Franklin Ln,831176,,37.90226,-122.13648,,,0,,,2,,831176
831179,Happy Valley Rd + Mt Diablo Blvd,831179,,37.89172,-122.12584,,,0,,,2,,831179
831172,Happy Valley Rd + Palo Alto Dr,831172,,37.90252,-122.13707,,,0,,,2,,831172
831178,Happy Valley Rd + Panorama Dr,831178,,37.90536,-122.14268,,,0,,,2,,831178
831177,Happy Valley Rd + Panorama Dr,831177,,37.90539,-122.14246,,,0,,,2,,831177
831173,Happy Valley Rd + Rose Ln,831173,,37.90058,-122.13267,,,0,,,2,,831173
831175,Happy Valley Rd + Rose Ln,831175,,37.90099,-122.13338,,,0,,,2,,831175
831174,Happy Valley Rd + Upper Happy Valley Rd,831174,,37.90647,-122.15288,,,0,,,2,,831174
831115,Hartz Ave + Prospect Ave,831115,,37.82175,-122.00016,,,0,,,2,,831115
831749,Heather Dr + Marchbanks Dr,831749,,37.91701,-122.04185,,,0,,,0,,831749
831750,Heather Dr + N San Carlos Dr,831750,,37.91837,-122.04028,,,0,,,0,,831750
831751,Heather Dr + N San Carlos Dr,831751,,37.91839,-122.04052,,,0,,,0,,831751
831180,Hidden Valley Rd + Blackthorn Dr,831180,,37.89239,-122.16364,,,0,,,2,,831180
831181,Hidden Valley Rd + Crest Rd,831181,,37.89051,-122.15812,,,0,,,2,,831181
83975,Hillgrade Ave + Iron Horse Trail,83975,,37.86838,-122.04648,,,0,,,2,,83975
831373,Honey Hill Rd + Miner Rd,831373,,37.90285,-122.17079,,,0,,,2,,831373
831304,Howe Rd + Buena Vida Ct,831304,,37.99728,-122.11993,,,0,,,2,,831304
831303,Howe Rd + Contra Costa Housing Choice Voucher Office,831303,,37.99939,-122.11685,,,0,,,2,,831303
831302,Howe Rd + Parkway Dr,831302,,38.00100,-122.11393,,,0,,,2,,831302
832220,Howe Rd + Pine St,832220,,37.99672,-122.12082,,,0,,,0,,832220
832005,Industrial Way + Pike Ct,832005,,38.01168,-122.03419,,,0,,,2,,832005
831374,Ivy Dr + Descanso Dr,831374,,37.85330,-122.14669,,,0,,,2,,831374
83647,John Glenn Dr + Burnett Ave,83647,,37.97792,-122.05437,,,0,,,2,,83647
83645,John Glenn Dr + Concord Ave,83645,,37.97955,-122.05516,,,0,,,2,,83645
83646,John Glenn Dr + Concord Ave,83646,,37.97958,-122.05550,,,0,,,2,,83646
832181,John Muir Medical Center Walnut Creek,832181,,37.91261,-122.04173,,,0,,,2,,832181
832087,John Muir Medical Center Walnut Creek,832087,,37.91226,-122.04038,,,0,,,2,,832087
831959,Kirker Pass Rd + Allegro Ave,831959,,37.95373,-121.95493,,,0,,,2,,831959
83443,Kirker Pass Rd + Castlewood Dr,83443,,37.99542,-121.89710,,,0,,,2,,83443
83442,Kirker Pass Rd + Castlewood Dr,83442,,37.99585,-121.89755,,,0,,,2,,83442
83650,Kirker Pass Rd + Clayton Rd,83650,,37.95337,-121.95601,,,0,,,2,,83650
83648,Kirker Pass Rd + Olive Dr,83648,,37.95486,-121.95354,,,0,,,2,,83648
83649,Kirker Pass Rd + Olive Dr,83649,,37.95511,-121.95364,,,0,,,2,,83649
83654,Kirkwood Dr + Jamison Ct,83654,,37.95684,-121.94005,,,0,,,0,,83654
83651,Kirkwood Dr + Kirker Pass Rd,83651,,37.95801,-121.94639,,,0,,,0,,83651
83652,Kirkwood Dr + Preston Ct,83652,,37.95778,-121.94365,,,0,,,0,,83652
83653,Kirkwood Dr + Yardley Ct,83653,,37.95770,-121.94224,,,0,,,0,,83653
831162,Lafayette BART,831162,,37.89357,-122.12513,,,0,,,2,,831162
83656,Laguna St + Detroit Ave,83656,,37.96829,-122.04058,,,0,,,2,,83656
83657,Laguna St + Ellis Park,83657,,37.97034,-122.03559,,,0,,,2,,83657
83655,Laguna St + Ellis St,83655,,37.96967,-122.03698,,,0,,,2,,83655
83665,Landana Dr + Beechwood Dr,83665,,37.98308,-121.99886,,,0,,,2,,83665
83664,Landana Dr + Cottonwood Dr,83664,,37.98076,-121.99675,,,0,,,2,,83664
83662,Landana Dr + Cottonwood Dr,83662,,37.98083,-121.99697,,,0,,,2,,83662
83667,Landana Dr + Larkspur Dr,83667,,37.98940,-122.00454,,,0,,,2,,83667
832187,Landana Dr + Mulberry Dr,832187,,37.97872,-121.99419,,,0,,,2,,832187
83660,Landana Dr + Sandalwood Dr,83660,,37.98463,-121.99962,,,0,,,2,,83660
83661,Landana Dr + Silverwood Dr,83661,,37.98330,-121.99904,,,0,,,2,,83661
83659,Landana Dr + Village Rd,83659,,37.98703,-122.00104,,,0,,,2,,83659
83666,Landana Dr + Village Rd,83666,,37.98708,-122.00102,,,0,,,2,,83666
83658,Landana Dr + Willow Pass Rd,83658,,37.98982,-122.00535,,,0,,,2,,83658
831991,Lennon Ln + N Wiget Ln,831991,,37.92764,-122.02981,,,0,,,2,,831991
831752,Lilac Dr + Lancaster Rd,831752,,37.89012,-122.06065,,,0,,,2,,831752
83977,Lilac Dr + Newell Ave,83977,,37.89017,-122.06446,,,0,,,2,,83977
831757,Locust St + Bonanza St,831757,,37.89956,-122.06229,,,0,,,2,,831757
831755,Locust St + Civic Dr,831755,,37.90105,-122.06303,,,0,,,2,,831755
831756,Locust St + Civic Dr,831756,,37.90019,-122.06261,,,0,,,0,,831756
831981,Locust St + Mt Diablo Blvd,831981,,37.89713,-122.06142,,,0,,,2,,831981
831759,Locust St + Olympic Blvd,831759,,37.89598,-122.06142,,,0,,,2,,831759
831758,Locust St + Peets Coffee,831758,,37.89830,-122.06173,,,0,,,2,,831758
832152,Lusitano St + Charbray St,832152,,37.79531,-121.88249,,,0,,,2,,832152
831768,Marchbanks Dr + Crosby Ct,831768,,37.91379,-122.04884,,,0,,,0,,831768
831771,Marchbanks Dr + Crosby Ct,831771,,37.91421,-122.04889,,,0,,,0,,831771
831765,Marchbanks Dr + Heather Dr,831765,,37.91745,-122.04316,,,0,,,0,,831765
831767,Marchbanks Dr + Kinross Dr,831767,,37.91707,-122.04886,,,0,,,0,,831767
831772,Marchbanks Dr + Kinross Dr,831772,,37.91748,-122.04833,,,0,,,0,,831772
831769,Marchbanks Dr + Player Ct,831769,,37.91251,-122.04749,,,0,,,0,,831769
831766,Marchbanks Dr + Sand Wedge Pl,831766,,37.91801,-122.04562,,,0,,,0,,831766
831773,Marchbanks Dr + Sand Wedge Pl,831773,,37.91797,-122.04542,,,0,,,0,,831773
831770,Marchbanks Dr + Ygnacio Valley Rd,831770,,37.91197,-122.04673,,,0,,,0,,831770
832004,Marchbanks Dr + Ygnacio Valley Rd,832004,,37.91187,-122.04677,,,0,,,0,,832004
83669,Market St + Clayton Rd,83669,,37.96923,-122.04698,,,0,,,2,,83669
83668,Market St + Clayton Rd and Meadow Ln,83668,,37.96773,-122.04777,,,0,,,2,,83668
83454,Marsh Creek Rd + Bigelow St,83454,,37.93241,-121.92396,,,0,,,2,,83454
83455,Marsh Creek Rd + Clayton Rd,83455,,37.93231,-121.92354,,,0,,,0,,83455
83453,Marsh Creek Rd + El Molino Dr,83453,,37.93391,-121.92825,,,0,,,2,,83453
83452,Marsh Creek Rd + Greystone Rd,83452,,37.93533,-121.93222,,,0,,,2,,83452
83499,Marsh Creek Rd + High St,83499,,37.94006,-121.93351,,,0,,,2,,83499
831039,Martinez Amtrak,831039,,38.01858,-122.13918,,,0,,,2,,831039
83672,Mason Cir + Bates Ave,83672,,38.01237,-122.03932,,,0,,,2,,83672
83670,Mason Cir + Bates Ave,83670,,38.01103,-122.04117,,,0,,,2,,83670
83671,Mason Cir + Commercial Support Services,83671,,38.00939,-122.04052,,,0,,,2,,83671
83681,Meadow Ln + Blackfield Dr,83681,,37.96418,-122.04588,,,0,,,2,,83681
83675,Meadow Ln + Gelbke Ln,83675,,37.96070,-122.04284,,,0,,,2,,83675
83678,Meadow Ln + Lodge Dr,83678,,37.95827,-122.04054,,,0,,,2,,83678
83674,Meadow Ln + Mayette Ave,83674,,37.96302,-122.04494,,,0,,,2,,83674
83677,Meadow Ln + Monument Blvd,83677,,37.95727,-122.03998,,,0,,,2,,83677
83679,Meadow Ln + Robin Ln,83679,,37.95935,-122.04147,,,0,,,2,,83679
83676,Meadow Ln + Robin Ln,83676,,37.95894,-122.04131,,,0,,,2,,83676
83680,Meadow Ln + Sunshine Dr,83680,,37.96133,-122.04326,,,0,,,2,,83680
83673,Meadow Ln + William Way,83673,,37.96589,-122.04775,,,0,,,2,,83673
831000,Meadow Rd + Meadow Crest Ln,831000,,37.87963,-122.05655,,,0,,,2,,831000
83682,Michigan Blvd + El Camino Dr,83682,,37.94274,-121.95052,,,0,,,2,,83682
83690,Michigan Blvd + Kentucky Dr,83690,,37.94595,-121.96053,,,0,,,0,,83690
83691,Michigan Blvd + Louisiana Dr,83691,,37.94517,-121.95795,,,0,,,0,,83691
83683,Michigan Blvd + Maryland Dr,83683,,37.94328,-121.95231,,,0,,,2,,83683
83685,Michigan Blvd + Nebraska Ave,83685,,37.94469,-121.95630,,,0,,,0,,83685
83689,Michigan Blvd + New Hampshire Dr,83689,,37.94710,-121.96294,,,0,,,0,,83689
83684,Michigan Blvd + Pennsylvania Blvd,83684,,37.94400,-121.95459,,,0,,,2,,83684
83687,Michigan Blvd + Round Tree Way,83687,,37.94667,-121.96183,,,0,,,2,,83687
83686,Michigan Blvd + Washington Blvd,83686,,37.94598,-121.96012,,,0,,,2,,83686
83688,Michigan Blvd + Ygnacio Valley Rd,83688,,37.94734,-121.96320,,,0,,,2,,83688
831376,Miner Rd + Camino Don Miguel,831376,,37.89699,-122.19207,,,0,,,2,,831376
831375,Miner Rd + Camino Lenada,831375,,37.89050,-122.19411,,,0,,,2,,831375
831377,Miner Rd + Camino Sobrante,831377,,37.90078,-122.19090,,,0,,,2,,831377
832192,Miner Rd + Gardiner Ct,832192,,37.90353,-122.17329,,,0,,,2,,832192
831378,Miner Rd + Lombardy Ln,831378,,37.90219,-122.19008,,,0,,,2,,831378
831381,Miner Rd + Sycamore Rd,831381,,37.90640,-122.17916,,,0,,,2,,831381
831380,Miner Rd + Tiger Tail Ct,831380,,37.90578,-122.18236,,,0,,,2,,831380
831379,Miner Rd + Valley View Rd,831379,,37.90396,-122.18385,,,0,,,2,,831379
831777,Minert Rd + Litkin Dr,831777,,37.94219,-122.03032,,,0,,,2,,831777
831776,Minert Rd + Weaver Ln,831776,,37.93957,-122.03545,,,0,,,2,,831776
83695,Mira Vista Ter + Salvio St,83695,,37.97566,-122.03758,,,0,,,2,,83695
83694,Mira Vista Ter + Willow Pass Rd,83694,,37.97522,-122.03763,,,0,,,2,,83694
831780,Mitchell Dr + N Wiget Ln,831780,,37.92900,-122.02554,,,0,,,2,,831780
831782,Mitchell Dr + Oak Grove Rd,831782,,37.93199,-122.02001,,,0,,,2,,831782
831781,Mitchell Dr + Oak Grove Rd,831781,,37.93202,-122.01973,,,0,,,2,,831781
831779,Mitchell Dr + Park And Ride Lot,831779,,37.92981,-122.02397,,,0,,,2,,831779
831778,Mitchell Dr + Park And Ride Lot,831778,,37.92971,-122.02393,,,0,,,2,,831778
83701,Mohr Ln + Bentley St,83701,,37.93908,-122.04554,,,0,,,2,,83701
83697,Mohr Ln + Del Rio Cir,83697,,37.94604,-122.04773,,,0,,,2,,83697
83698,Mohr Ln + Del Rio Cir,83698,,37.94573,-122.04548,,,0,,,2,,83698
83705,Mohr Ln + Del Rio Cir,83705,,37.94585,-122.04552,,,0,,,2,,83705
83706,Mohr Ln + Del Rio Cir,83706,,37.94618,-122.04806,,,0,,,2,,83706
83699,Mohr Ln + Del Rio Ct,83699,,37.94378,-122.04511,,,0,,,2,,83699
83704,Mohr Ln + Hidden Creek Town Homes,83704,,37.94462,-122.04443,,,0,,,2,,83704
83707,Mohr Ln + Monument Blvd,83707,,37.94751,-122.05051,,,0,,,2,,83707
83696,Mohr Ln + Monument Blvd,83696,,37.94740,-122.05059,,,0,,,2,,83696
83702,Mohr Ln + Nuala St,83702,,37.93957,-122.04550,,,0,,,2,,83702
83700,Mohr Ln + Wicket Ct,83700,,37.94157,-122.04519,,,0,,,2,,83700
83703,Mohr Ln + Wicket Ct,83703,,37.94159,-122.04512,,,0,,,2,,83703
831783,Montego + San Marco Apartments,831783,,37.90869,-122.04787,,,0,,,2,,831783
831786,Montego + Satellite Senior Homes,831786,,37.91073,-122.04159,,,0,,,2,,831786
831785,Montego + Tampico,831785,,37.91022,-122.04378,,,0,,,2,,831785
831784,Montego + Tampico,831784,,37.91009,-122.04565,,,0,,,2,,831784
831788,Montego + Tampico,831788,,37.91032,-122.04306,,,0,,,2,,831788
832083,Montego + Ygnacio Valley Rd,832083,,37.90859,-122.04956,,,0,,,2,,832083
831654,Montevideo Dr + Broadmoor Dr,831654,,37.75276,-121.94981,,,0,,,2,,831654
831655,Montevideo Dr +  Canal,831655,,37.75372,-121.94718,,,0,,,2,,831655
831653,Montevideo Dr + San Ramon Valley Blvd,831653,,37.74730,-121.95712,,,0,,,2,,831653
831657,Montevideo Dr + San Ramon Valley Blvd,831657,,37.74735,-121.95748,,,0,,,2,,831657
831473,Monument Blvd + Contra Costa Blvd,831473,,37.94525,-122.05953,,,0,,,2,,831473
83709,Monument Blvd + Cowell Rd,83709,,37.96816,-122.03203,,,0,,,2,,83709
832117,Monument Blvd + Detroit Ave,832117,,37.95958,-122.03422,,,0,,,2,,832117
832116,Monument Blvd + Detroit Ave,832116,,37.95992,-122.03410,,,0,,,2,,832116
83718,Monument Blvd + Lacey Ln,83718,,37.95356,-122.04282,,,0,,,2,,83718
83712,Monument Blvd + Lacey Ln,83712,,37.95359,-122.04312,,,0,,,2,,83712
83710,Monument Blvd + Meadow Ln,83710,,37.95704,-122.03819,,,0,,,2,,83710
83715,Monument Blvd + Mohr Ln,83715,,37.94769,-122.05130,,,0,,,2,,83715
83714,Monument Blvd + Mohr Ln,83714,,37.94825,-122.05076,,,0,,,2,,83714
832118,Monument Blvd + Monument Ct and Systron Dr,832118,,37.96309,-122.03162,,,0,,,2,,832118
83719,Monument Blvd + Oak Grove Rd,83719,,37.95681,-122.03813,,,0,,,2,,83719
83708,Monument Blvd + Oakmead Ave,83708,,37.96842,-122.03229,,,0,,,2,,83708
83717,Monument Blvd + Reganti Dr,83717,,37.95244,-122.04439,,,0,,,2,,83717
832176,Monument Blvd + Studio 6 Concord,832176,,37.95090,-122.04663,,,0,,,2,,832176
83713,Monument Blvd + Victory Ln,83713,,37.95076,-122.04728,,,0,,,2,,83713
83711,Monument Blvd + Virginia Ln,83711,,37.95437,-122.04201,,,0,,,2,,83711
832115,Monument Blvd + Walters Way,832115,,37.96336,-122.03177,,,0,,,2,,832115
831339,Moraga Rd + Alta Mesa Dr,831339,,37.83774,-122.12569,,,0,,,2,,831339
831354,Moraga Rd + Alta Mesa Dr,831354,,37.83776,-122.12605,,,0,,,2,,831354
831342,Moraga Rd + Ascot Dr,831342,,37.85480,-122.12486,,,0,,,2,,831342
831351,Moraga Rd + Ascot Dr,831351,,37.85491,-122.12502,,,0,,,2,,831351
831186,Moraga Rd + Brook St,831186,,37.88866,-122.11836,,,0,,,2,,831186
831344,Moraga Rd + Buckingham Dr,831344,,37.86493,-122.12408,,,0,,,2,,831344
831349,Moraga Rd + Buckingham Dr,831349,,37.86472,-122.12426,,,0,,,2,,831349
831348,Moraga Rd + Campolindo Dr,831348,,37.86801,-122.12527,,,0,,,2,,831348
831345,Moraga Rd + Campolindo Dr,831345,,37.86822,-122.12521,,,0,,,2,,831345
831340,Moraga Rd + Corliss Dr,831340,,37.84685,-122.12593,,,0,,,2,,831340
831353,Moraga Rd + Corliss Dr,831353,,37.84692,-122.12617,,,0,,,2,,831353
831352,Moraga Rd + Devin Dr,831352,,37.85070,-122.12547,,,0,,,2,,831352
831341,Moraga Rd + Devin Dr,831341,,37.85122,-122.12517,,,0,,,2,,831341
831188,Moraga Rd + Herman Dr,831188,,37.88530,-122.11836,,,0,,,2,,831188
831350,Moraga Rd + Kendall Cir,831350,,37.85804,-122.12422,,,0,,,2,,831350
831343,Moraga Rd + Kendall Cir,831343,,37.85772,-122.12414,,,0,,,2,,831343
831184,Moraga Rd + Moraga Blvd,831184,,37.88994,-122.11836,,,0,,,2,,831184
831338,Moraga Rd + Moraga Way,831338,,37.83412,-122.12714,,,0,,,2,,831338
831355,Moraga Rd + Moraga Way,831355,,37.83452,-122.12717,,,0,,,2,,831355
831185,Moraga Rd + Mt Diablo Blvd,831185,,37.89112,-122.11873,,,0,,,2,,831185
831187,Moraga Rd + O'Conner Dr,831187,,37.88673,-122.11810,,,0,,,2,,831187
831183,Moraga Rd + Oliver Ct,831183,,37.88396,-122.11862,,,0,,,2,,831183
832144,Moraga Rd + Rheem Blvd,832144,,37.86108,-122.12507,,,0,,,2,,832144
831182,Moraga Rd + Silver Springs Rd,831182,,37.88179,-122.11981,,,0,,,2,,831182
831189,Moraga Rd + Tanglewood Dr,831189,,37.88329,-122.11894,,,0,,,2,,831189
831347,Moraga Rd + Via Granada Dr,831347,,37.87238,-122.12398,,,0,,,2,,831347
831346,Moraga Rd + Via Granada Dr,831346,,37.87236,-122.12382,,,0,,,2,,831346
831399,Moraga Way + Ardor Dr,831399,,37.85790,-122.15784,,,0,,,2,,831399
831403,Moraga Way + Brookside Dr,831403,,37.86558,-122.17465,,,0,,,2,,831403
831357,Moraga Way + Camino Ricardo,831357,,37.83717,-122.13451,,,0,,,2,,831357
831384,Moraga Way + Casa Vieja,831384,,37.86225,-122.16865,,,0,,,2,,831384
831394,Moraga Way + Coral Dr,831394,,37.84472,-122.14874,,,0,,,2,,831394
831405,Moraga Way + Eastwood Dr,831405,,37.84341,-122.14628,,,0,,,2,,831405
831391,Moraga Way + El Camino Moraga,831391,,37.84784,-122.15251,,,0,,,2,,831391
831392,Moraga Way + El Corte,831392,,37.84512,-122.14973,,,0,,,2,,831392
831393,Moraga Way + Estabueno,831393,,37.84354,-122.14673,,,0,,,2,,831393
831402,Moraga Way + Glorietta Blvd,831402,,37.86240,-122.16882,,,0,,,2,,831402
831398,Moraga Way + Hall Dr,831398,,37.85636,-122.15517,,,0,,,2,,831398
831358,Moraga Way + Hardie Dr,831358,,37.84128,-122.14233,,,0,,,2,,831358
831401,Moraga Way + Holy Shepherd Lutheran Church,831401,,37.86041,-122.16521,,,0,,,2,,831401
831397,Moraga Way + Ivy Dr,831397,,37.85481,-122.15277,,,0,,,2,,831397
831389,Moraga Way + Ivy Dr,831389,,37.85416,-122.15239,,,0,,,2,,831389
831385,Moraga Way + Los Cerros,831385,,37.86043,-122.16555,,,0,,,2,,831385
831383,Moraga Way + McDonnell Nursery,831383,,37.86541,-122.17473,,,0,,,2,,831383
831359,Moraga Way + Miramonte Dr,831359,,37.84107,-122.14210,,,0,,,2,,831359
831386,Moraga Way + Oak Dr,831386,,37.85878,-122.16138,,,0,,,2,,831386
831404,Moraga Way + Orchard Rd,831404,,37.87123,-122.17729,,,0,,,2,,831404
831382,Moraga Way + Orchard Rd,831382,,37.87125,-122.17757,,,0,,,2,,831382
832129,Moraga Way + Orchard Rd,832129,,37.85966,-122.16350,,,0,,,2,,832129
831356,Moraga Way + School St,831356,,37.83527,-122.13000,,,0,,,2,,831356
831390,Moraga Way + Southwaite Ct,831390,,37.85160,-122.15198,,,0,,,2,,831390
831396,Moraga Way + Southwaite Ct,831396,,37.85203,-122.15172,,,0,,,2,,831396
831360,Moraga Way + St Andrews Dr,831360,,37.83699,-122.13459,,,0,,,2,,831360
831387,Moraga Way + Valley View Dr,831387,,37.85765,-122.15770,,,0,,,2,,831387
831361,Moraga Way + Viader Dr,831361,,37.83484,-122.12943,,,0,,,2,,831361
831395,Moraga Way + Whitehall Dr,831395,,37.84706,-122.15194,,,0,,,2,,831395
831388,Moraga Way + Woodland Rd,831388,,37.85619,-122.15521,,,0,,,2,,831388
831305,Morello Ave + Arnold Dr,831305,,37.99480,-122.10044,,,0,,,2,,831305
831312,Morello Ave + Arnold Dr,831312,,37.99466,-122.10048,,,0,,,2,,831312
831975,Morello Ave + Center Ave,831975,,37.98625,-122.10354,,,0,,,2,,831975
831978,Morello Ave + Center Ave,831978,,37.98620,-122.10376,,,0,,,2,,831978
831308,Morello Ave + Gilrix Ct,831308,,38.00809,-122.10179,,,0,,,2,,831308
831310,Morello Ave + Marie Ave,831310,,38.00404,-122.10183,,,0,,,2,,831310
831307,Morello Ave + Marie Ave,831307,,38.00393,-122.10179,,,0,,,2,,831307
831306,Morello Ave + Midhill Rd,831306,,37.99790,-122.10042,,,0,,,2,,831306
831976,Morello Ave + Muir Rd,831976,,37.99091,-122.10084,,,0,,,2,,831976
831977,Morello Ave + Muir Rd,831977,,37.99041,-122.10141,,,0,,,2,,831977
831309,Morello Ave + Pacheco Blvd,831309,,38.01018,-122.10179,,,0,,,2,,831309
831490,Morello Ave + Taylor Blvd,831490,,37.96165,-122.07908,,,0,,,2,,831490
831489,Morello Ave + Taylor Blvd,831489,,37.96129,-122.07876,,,0,,,2,,831489
831311,Morello Ave + Village Oaks Dr,831311,,37.99739,-122.10028,,,0,,,2,,831311
831001,Mountain View Blvd + Mynah Ct,831001,,37.88675,-122.03458,,,0,,,2,,831001
83456,Mountaire Cir + Mountaire Pkwy,83456,,37.92910,-121.93167,,,0,,,0,,83456
83457,Mountaire Cir + Mt Hamilton Ct,83457,,37.92818,-121.93357,,,0,,,0,,83457
83459,Mountaire Cir + Mt Scott Ct,83459,,37.93340,-121.93532,,,0,,,0,,83459
83458,Mountaire Cir + Mt Washington Way,83458,,37.93047,-121.93667,,,0,,,0,,83458
83461,Mountaire Pkwy + Marsh Creek Rd,83461,,37.93384,-121.93109,,,0,,,0,,83461
83460,Mountaire Pkwy + Mountaire Cir,83460,,37.93325,-121.93135,,,0,,,0,,83460
831197,Mt Diablo Blvd + Acalanes Rd,831197,,37.88993,-122.15341,,,0,,,2,,831197
831193,Mt Diablo Blvd + Brown Ave,831193,,37.89366,-122.10998,,,0,,,2,,831193
831211,Mt Diablo Blvd + Carol Ln,831211,,37.89590,-122.10320,,,0,,,2,,831211
832097,Mt Diablo Blvd + Carol Ln,832097,,37.89612,-122.10327,,,0,,,2,,832097
831213,Mt Diablo Blvd + First St,831213,,37.89234,-122.11584,,,0,,,2,,831213
831195,Mt Diablo Blvd + First St,831195,,37.89240,-122.11681,,,0,,,2,,831195
831201,Mt Diablo Blvd + Gallagher,831201,,37.88978,-122.13062,,,0,,,2,,831201
831208,Mt Diablo Blvd + Golden Gate Way,831208,,37.89304,-122.11139,,,0,,,2,,831208
831206,Mt Diablo Blvd + Golden Gate Way,831206,,37.89206,-122.11782,,,0,,,2,,831206
831210,Mt Diablo Blvd + Hampton Dr,831210,,37.89480,-122.10630,,,0,,,2,,831210
831191,Mt Diablo Blvd + Hampton Rd,831191,,37.89509,-122.10604,,,0,,,2,,831191
831203,Mt Diablo Blvd + Happy Valley Rd,831203,,37.89113,-122.12507,,,0,,,0,,831203
832101,Mt Diablo Blvd + Lafayette Cemetery,832101,,37.89673,-122.10022,,,0,,,2,,832101
831204,Mt Diablo Blvd + Lafayette Cir,831204,,37.89149,-122.12248,,,0,,,0,,831204
831199,Mt Diablo Blvd + Lafayette Reservoir Recreational Area,831199,,37.88799,-122.13944,,,0,,,2,,831199
831791,Mt Diablo Blvd + Locust St,831791,,37.89732,-122.06098,,,0,,,2,,831791
831196,Mt Diablo Blvd + Moraga Rd,831196,,37.89209,-122.11925,,,0,,,2,,831196
831205,Mt Diablo Blvd + Moraga Rd,831205,,37.89189,-122.11949,,,0,,,2,,831205
